"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2021-03-22,0.665961166835373,11.1218687567235,86.351884,100.275872,129.665044,150.573152,1.10168156,1.27932448
2021-03-23,0.667710155602615,11.1295273173726,86.095744,100.04134,128.941792,149.827495,1.10730144,1.28665965
2021-03-24,0.667126183255216,11.1283151923961,85.881229,99.615257,128.733111,149.319963,1.10679005,1.28378665
2021-03-25,0.666086319069,11.1058485607774,85.607013,99.745218,128.522401,149.748186,1.10621361,1.28890746
2021-03-26,0.663167503423094,11.1065247966734,85.71247,100.21341,129.24709,151.11327,1.10877604,1.29636012
2021-03-29,0.662990977854734,11.073733560643,85.692225,100.344075,129.250967,151.350589,1.10498799,1.29392133
2021-03-30,0.666575914329794,11.1768823421998,86.11278,100.839505,129.186756,151.279851,1.10522148,1.29423283
2021-03-31,0.66124220233252,11.163344424433,85.888302,100.89663,129.889323,152.586495,1.10595574,1.2992131
2021-04-01,0.662869541632764,11.169167491812,86.312304,101.3649,130.210092,152.918325,1.10762748,1.30079425
2021-04-02,0.662961958977139,11.1766139597234,86.305131,101.434025,130.181121,153.001275,1.10795697,1.30217675
2021-04-05,0.66578851744186,11.1639171959969,86.55549,101.924403,130.00448,153.088256,1.1052979,1.30155613
2021-04-06,0.669125011381225,11.242160012238,87.100348,101.776301,130.170516,152.103567,1.105199,1.29141925
2021-04-07,0.677942919668095,11.3658946724757,88.40215,102.283295,130.39763,150.873019,1.1026786,1.27582418
2021-04-08,0.682562929061785,11.3838638271888,88.768128,102.451723,130.0512,150.098575,1.10100096,1.27072011
2021-04-09,0.681503101058008,11.4038033027075,88.894384,102.620448,130.438708,150.579576,1.10035353,1.27025766
2021-04-12,0.685643790551037,11.4593356242841,89.338221,103.098723,130.298301,150.367763,1.09877796,1.26801948
2021-04-13,0.689348841468999,11.5037214775871,89.864853,103.436034,130.361941,150.048898,1.09994007,1.26605046
2021-04-14,0.689158174974754,11.497580101697,89.888818,103.52153,130.432782,150.21447,1.10496072,1.2725412
2021-04-15,0.687718330575473,11.4704078503527,89.502684,103.095661,130.144392,149.909718,1.10391828,1.27157287
2021-04-16,0.684684684684685,11.4227872950631,89.22704,102.976048,130.31844,150.399228,1.1016808,1.27143896
2021-04-19,0.692663521139791,11.5034186064377,90.053636,104.645799,130.010652,151.077393,1.1011634,1.27959435
2021-04-20,0.697510872582585,11.6003139379203,90.79521,105.19279,130.170315,150.811685,1.10151525,1.27618475
2021-04-21,0.697751873438801,11.6204181624886,90.752886,105.105312,130.064697,150.634224,1.10294478,1.27737376
2021-04-22,0.694369973190349,11.5714065629333,90.222132,104.034861,129.933804,149.826267,1.10294184,1.27179882
2021-04-23,0.694552529182879,11.5436138270845,90.481293,103.795965,130.272786,149.44293,1.10455488,1.2670944
2021-04-26,0.691361450240474,11.5276663993585,90.320425,103.82775,130.641396,150.17868,1.10499035,1.2702405
2021-04-27,0.686993367722918,11.5039333641832,90.085182,103.725864,131.129624,150.985248,1.10329586,1.27035672
2021-04-28,0.684587813620072,11.5005172067746,90.118002,103.667733,131.638338,151.430877,1.10382152,1.26978708
2021-04-29,0.679915549843951,11.4464534075104,89.69877,103.372092,131.92634,152.036664,1.1018889,1.26985644
2021-04-30,0.676849903960487,11.428747934331,89.022,102.4012,131.52399,151.290854,1.0979781,1.26299426
2021-05-03,0.676751008434177,11.4009482771935,89.019538,102.705766,131.539572,151.763004,1.09929844,1.26830908
2021-05-04,0.674958843972928,11.3978594264004,88.66332,102.38274,131.361076,151.687382,1.09759904,1.26743728
2021-05-05,0.675482749153473,11.3994038517969,88.594143,102.691853,131.156781,152.027351,1.0958739,1.2702569
2021-05-06,0.674544288724008,11.3932080142338,88.728836,102.21232,131.538933,151.52796,1.09597704,1.2625248
2021-05-07,0.675175082934021,11.3932514383455,89.132955,102.578,132.01458,151.928,1.09594485,1.26126
2021-05-10,0.675344986200552,11.4424215973564,89.33997,103.897173,132.2879,153.84311,1.0935962,1.27178858
2021-05-11,0.676218557080991,11.4163490705452,89.308291,103.839511,132.070157,153.559097,1.0976438,1.2762398
2021-05-12,0.671322925225965,11.3883468079175,88.780122,103.537593,132.246522,154.229193,1.09728512,1.27968128
2021-05-13,0.670682730923695,11.3911884165814,88.69036,103.114484,132.23892,153.745548,1.0945076,1.27251244
2021-05-14,0.669562037121697,11.3769478148741,88.908543,103.225008,132.786117,154.167952,1.09523961,1.27160016
2021-05-17,0.671429880003664,11.3841088401566,89.09615,103.55091,132.696135,154.224459,1.0958948,1.27369032
2021-05-18,0.670030272452069,11.368093385214,89.130712,103.599936,133.024903,154.619784,1.09656158,1.27457424
2021-05-19,0.673041559396837,11.3767057287619,89.42112,103.71708,132.861216,154.102044,1.09980648,1.27563507
2021-05-20,0.671293317400496,11.3508136589005,89.279175,103.571146,132.995775,154.285978,1.09841625,1.2742527
2021-05-21,0.668441343859005,11.3181740468456,88.680196,103.098556,132.667132,154.237252,1.09443686,1.27237946
2021-05-24,0.669607572833379,11.3529769231968,88.96206,103.075042,132.85701,153.933507,1.0956033,1.26941031
2021-05-25,0.668012849931161,11.3541341653666,89.031774,102.787194,133.278535,153.870085,1.09742243,1.26697433
2021-05-26,0.666452795600367,11.3778264611533,88.735284,102.731959,133.14564,154.14739,1.09506492,1.26779517
2021-05-27,0.661050906110555,11.3734645274505,88.516246,102.874548,133.902314,155.622732,1.09465538,1.27222044
2021-05-28,0.659382682327233,11.373559066495,88.308948,102.749496,133.926702,155.826804,1.0968503,1.2762106
2021-06-01,0.665539614365348,11.4160762430246,89.151203,103.185544,133.953263,155.040424,1.09605914,1.26860272
2021-06-02,0.665845423852541,11.436407805031,89.118261,103.449569,133.842267,155.365743,1.0967274,1.2730946
