"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2005-01-03,110.983634961573,101.794989717195,116.095949213738,116.962355521465,104.606367645045,105.38702896329,95.721189111882,96.4355417020568
2005-01-04,109.753895966187,102.076775155859,114.853687822839,115.907593198052,104.646570230384,105.606814389314,96.1486467165058,97.0309133421125
2005-01-05,110.420999622878,102.382042714411,115.171171514923,116.507298217061,104.301873654711,105.51190318415,96.1187166184066,97.2338114998756
2005-01-06,109.828858085419,102.73427451274,114.654479251624,116.140093885388,104.393764307786,105.74642758742,95.8495817616635,97.0915353445909
2005-01-07,109.464984257334,102.452489074077,113.256165847097,115.518874054896,103.463373804404,105.530434995843,95.9605865322909,97.8777519700198
2005-01-10,110.584554746681,102.898649351961,114.158669706465,116.325918035604,103.232020030259,105.191831085341,95.7617732197322,97.5797651737335
2005-01-11,111.190523531831,102.56989967352,114.245336563914,116.232545141181,102.747368152475,104.534578531691,95.864429107384,97.5319161270431
2005-01-12,112.065661128909,102.21766787519,114.891105011375,116.671516949232,102.521239650044,104.109961761636,95.8417129843721,97.3269256988384
2005-01-13,111.723080233391,102.194185755302,114.224700272978,116.028589768311,102.239125554326,103.85373328942,95.9376802254789,97.4527726105038
2005-01-14,111.854631856178,102.264632114968,113.429308779645,115.26390010853,101.407788749859,103.047945530531,95.9753105992616,97.5276031637388
2005-01-18,112.110495131791,102.358560594522,112.987741041576,115.357425901528,100.782483306986,102.896188056185,95.6594016785436,97.6656603556358
2005-01-19,111.986885875011,102.405524834299,112.978915370539,115.712879694588,100.885844344878,103.327169775697,95.5596084597521,97.872044895278
2005-01-20,111.359879991075,102.616863913297,112.543363238467,115.81557373916,101.062755498198,104.001166082832,95.5651516670583,98.3437188236368
2005-01-21,111.70436001196,102.475971193965,113.169379750679,115.780123921463,101.311515269917,103.648706200069,95.8165789871854,98.0270053022043
2005-01-24,111.925840618857,102.499453313854,113.125915159089,116.041481383324,101.072205072212,103.677114008447,95.7820727075517,98.2506403711212
