"date","yuan_rolling_vol","rupee_rolling_vol","yen_rolling_vol","franc_rolling_vol","euro_rolling_vol","pound_rolling_vol"
2020-07-01,0.00202468723926565,0.0032502144176057,0.00427358483622085,0.00477161338497317,0.00444691389503494,0.00648004297597176
2020-07-02,0.00202353686014583,0.00366024117203782,0.00421133210537541,0.00459160415754782,0.00444167729807545,0.00648214352008742
2020-07-06,0.00230975322816941,0.00364555999224264,0.00419313331286822,0.00447615103712401,0.00450573205755547,0.00645730912402666
2020-07-07,0.00226852718457938,0.00355833375109375,0.00418103069092941,0.0044419842467128,0.00435251737113243,0.00649962148556083
2020-07-08,0.00225293734374283,0.00333343826081251,0.00418031243198239,0.00437654576712302,0.0042260920577476,0.00610075998539052
2020-07-09,0.00201720052627669,0.00316585502213524,0.00417499473743323,0.00434309549994877,0.00427860878669613,0.00584289408089472
2020-07-10,0.00198817233440248,0.00313367593432295,0.00425280779479101,0.00425935986205935,0.00400116896856476,0.00572354438930384
2020-07-13,0.00198417919324755,0.00313100009332348,0.00432637422243614,0.00427087539516949,0.00401734116491136,0.00576691797313735
2020-07-14,0.002017630568025,0.00318169422917368,0.0043133163536998,0.0042851199788181,0.00405126492396871,0.0054478505684826
2020-07-15,0.00195837015739852,0.00297722416309777,0.00392188767405766,0.00443778281906862,0.00401311990782151,0.00541097224205945
2020-07-16,0.00191408106944726,0.00288843378182773,0.00389263690771197,0.00443719905380085,0.00384026853273454,0.00534075080716623
2020-07-17,0.0019232517861427,0.0029027991865151,0.00388209125567793,0.0044263868377581,0.00365830251439719,0.00543929370078476
2020-07-20,0.00183007306717422,0.00288015540668882,0.00368495143349443,0.00425279922197108,0.00362648144277935,0.00549405404663261
2020-07-21,0.00181904235260378,0.00290271845588332,0.00317048155105816,0.00423381172317924,0.00370258848367244,0.00560986500103823
2020-07-22,0.0018915143687026,0.00290440618870959,0.00296583838052323,0.00408836607173986,0.00386632338964407,0.00557825767057665
2020-07-23,0.0018623690388427,0.00292753098665415,0.00294420688479557,0.00409369649146009,0.00389114230432393,0.0055862037661294
2020-07-24,0.00189877381092951,0.00279603755140494,0.00330050341442416,0.00393226709894223,0.00388439982177415,0.00529269739907581
2020-07-27,0.00189139177678229,0.00278688381327119,0.0031427537078015,0.00279863881511555,0.00355566067759229,0.00516234652898378
2020-07-28,0.00188725821010571,0.00282133953797648,0.00315932261805428,0.00284181131852753,0.00359446861719678,0.00521194122675716
2020-07-29,0.00189094010513787,0.00275216117240244,0.00316035865443157,0.0028615972959733,0.00358159319697455,0.00519530028085367
2020-07-30,0.0019064832155123,0.0027404006097618,0.00316230036061514,0.00280390627535259,0.00345293467784675,0.00511844054339022
2020-07-31,0.00206514017820792,0.00273049789492551,0.0033699527156121,0.00279756991196624,0.00343768372565981,0.0049433372038421
2020-08-03,0.00205132498388007,0.00285231838827011,0.00341974963115176,0.00334644976010858,0.00365184123868545,0.00497642700905607
2020-08-04,0.0020553090866382,0.0026742466816134,0.00343947489149846,0.00333703549508206,0.00354261318465869,0.00488930732108834
2020-08-05,0.00223044620543491,0.00266437936991587,0.0034509693624664,0.00377149498496732,0.00389779906018355,0.0048731614028567
2020-08-06,0.00221302131476675,0.00263158387842356,0.00337567982117561,0.0038648093979301,0.00385307096411426,0.00453740276633157
2020-08-07,0.00226750925027402,0.00267159673091309,0.00338535725629965,0.00396729624225523,0.00399644910131045,0.00482953506000583
2020-08-10,0.00226606899120396,0.00267954129271976,0.00338541722737254,0.00399762947493366,0.00402356832835728,0.00463564486605882
2020-08-11,0.00228116271041887,0.00275652142394134,0.00349914470894408,0.00395813056228085,0.00402607921534644,0.00448589813253843
2020-08-12,0.00226951623028135,0.00277947143057486,0.00354061788376911,0.00402161039816161,0.00402107908527414,0.00444406737577129
2020-08-13,0.0022781861272357,0.00279158308930139,0.00351725573819884,0.00402161360747821,0.00402084651609342,0.00426652945802385
2020-08-14,0.00229412497828686,0.0021781129777215,0.00357390433150178,0.00401613520976084,0.00396480162537416,0.00425041643991539
2020-08-17,0.00197586506966113,0.00216536732422975,0.00366990008350941,0.00400509607392659,0.00388243985383152,0.00426316369206953
2020-08-18,0.00198577846207436,0.00213316428796196,0.00377014667888932,0.00401806414874892,0.00390322222447031,0.00437688594209961
2020-08-19,0.00198020374680398,0.00218604917299915,0.00382151481820517,0.00445693482362037,0.00397800207145522,0.00445323716594427
2020-08-20,0.00196641480899615,0.00217641191044785,0.00382904748889604,0.00445331550170972,0.00398934131264939,0.0044629686118142
2020-08-21,0.00195780637803098,0.00218554632215319,0.00374957666641028,0.00460774411473487,0.00431302931187089,0.00471025408452762
2020-08-24,0.00195914824837756,0.00284121934516747,0.00365441533753216,0.00458946120989362,0.00428709187282895,0.00466780725400189
2020-08-25,0.00193096491335601,0.00277480283115418,0.00377233509854313,0.00458475911267603,0.00426257519586299,0.0045308578626979
2020-08-26,0.00199114221602703,0.00271677425693744,0.00377074746115266,0.00440447084668927,0.00426732187342967,0.00453998489528874
2020-08-27,0.00200884309378378,0.00281436733447945,0.00380099448649562,0.00440367453079522,0.00426149366244074,0.00454527603489772
2020-08-28,0.00210398686330553,0.00334946844027053,0.00424634418279428,0.00438683529689367,0.00436995617273288,0.00450148101145096
2020-08-31,0.00213062238601287,0.00337604677177354,0.00435795339776253,0.00439315495096042,0.00439491737798257,0.00433122669599181
2020-09-01,0.00217089790704339,0.00338487080085794,0.00432831720316118,0.00456402039179081,0.00436159465974318,0.00426154067566868
2020-09-02,0.0021165821538887,0.00347500774730431,0.00428649299759223,0.00456024273787131,0.00457344615653831,0.0045717491163841
2020-09-03,0.00213982171643963,0.00342193348484757,0.00425021512641056,0.00451378102936118,0.00455757855713383,0.00467344456311674
2020-09-04,0.00207999036406283,0.00342440908311243,0.00386054209042032,0.00458663660986023,0.00456610818679173,0.00471751999624464
2020-09-08,0.00204627269415004,0.00367599167261915,0.00381208975656429,0.00459467689787815,0.00424556870974905,0.00536377795216925
2020-09-09,0.00203826326938934,0.00375846431449202,0.00379836783400773,0.00459511390686037,0.00424561306655142,0.00531432362013228
2020-09-10,0.0020414288327797,0.00376391745114272,0.00380085080170701,0.00468708732129003,0.00434020711462846,0.00580111732914357
2020-09-11,0.00201969265558406,0.00376779622651233,0.00380127074253948,0.0046825486677987,0.00440490165390561,0.0057699829562177
2020-09-14,0.00195212016823049,0.0037641882671303,0.00369623426064975,0.00469858028872765,0.00442835512482182,0.00574035236689311
2020-09-15,0.00200411634244829,0.00369697221746356,0.00365931977448368,0.00439539051560384,0.00429670656129683,0.00564753824548707
2020-09-16,0.0020941545097717,0.003691137213813,0.00376022490066274,0.00433152687138635,0.0042970224457738,0.00589642694002363
2020-09-17,0.00198535544624066,0.00366233340019827,0.0037015594118812,0.00383408836134515,0.00376847385853732,0.0057752618660629
2020-09-18,0.0019121777387845,0.00365196222836817,0.0037349623966471,0.00371019349243988,0.00375506225070082,0.00577262307641346
2020-09-21,0.00216797736224154,0.00361872669578976,0.00369029117189642,0.0038710877071059,0.00400938936358945,0.00600399869585043
2020-09-22,0.00224069450047102,0.00361400346229699,0.00375502293491275,0.00392974677142703,0.00403174354417304,0.00602262601030313
2020-09-23,0.00243369374166059,0.00356119963104546,0.00356859999003233,0.00397668147550628,0.00404594983282739,0.00604377697389916
2020-09-24,0.00250620961143219,0.00368277492239143,0.00352758026193473,0.00383875605430442,0.00400849828218146,0.00603755979431766
2020-09-25,0.00248730205148699,0.00369364978540315,0.00354472494199079,0.00384494634405092,0.00404237827231783,0.00600958392227048
2020-09-28,0.00247893765277142,0.00369743240776692,0.00348959599375965,0.00396543926677128,0.00410120600729011,0.00647203635282934
2020-09-29,0.00246179341424645,0.00369026662653652,0.00339748011463065,0.00395934228683747,0.00416894559197144,0.00647310488628468
2020-09-30,0.00252416081198126,0.00372060353619285,0.00325750528804069,0.00395067802996718,0.00404806159170823,0.0063126759649209
2020-10-01,0.00252655131208445,0.00374243257326209,0.00321561981494659,0.00359244610530402,0.0040680262681348,0.0063030042219436
2020-10-02,0.00252909550186457,0.00374750399227888,0.00322202892784414,0.00354789611049099,0.00409100993544469,0.00632326695601814
2020-10-05,0.00252263557864828,0.00378174799850282,0.00327748046944651,0.00358494542706959,0.00407300614454429,0.00624881591982494
2020-10-06,0.00252251080074933,0.00346503815415731,0.00327843676064884,0.00355403169360893,0.00404960570852462,0.00625333350890722
2020-10-07,0.00252436100107614,0.0034697876301827,0.00321039128159112,0.00353519476744063,0.00404503787996012,0.00619785009729434
2020-10-08,0.00245300790226432,0.00347341357169001,0.00317818448104399,0.00353475533789214,0.00404856097860436,0.00616772667297918
2020-10-09,0.00350082556697442,0.00348711313865272,0.00316297012762721,0.0038422412423502,0.00417994078110253,0.00620012994314594
2020-10-13,0.00379261785157958,0.00313834872144553,0.00250545954202416,0.00385658514459409,0.00417963316847166,0.00597145252454433
2020-10-14,0.00385118598973746,0.00316708610849927,0.00245125729828907,0.00382804124510689,0.00410832523775757,0.00601325186413354
2020-10-15,0.00384445345175417,0.0031539040167462,0.00249607321545195,0.00365462221997422,0.00417308830725281,0.0061078322463878
2020-10-16,0.00387725017176741,0.00308945032723728,0.00247942007747063,0.0035953951109827,0.00386826989986146,0.00600366361180617
2020-10-19,0.00386721855737447,0.00308760755434015,0.00248002576081616,0.00380685351513327,0.00403926657987204,0.00607890345618714
2020-10-20,0.00386717657202228,0.00310283069489252,0.00246576826722145,0.00371925514878427,0.00407634899381114,0.00609406272275561
2020-10-21,0.00389694585785357,0.0028707804025366,0.00291939750128328,0.00372890463557884,0.0041042574718759,0.00614515707178094
2020-10-22,0.00402960850016629,0.00268662341898109,0.00293447197878556,0.00374146477071144,0.00416027204379019,0.00618037543320285
2020-10-23,0.00403174210771008,0.00273089983522874,0.00293602728661287,0.00360210762152649,0.00402406425136875,0.00573517913138909
2020-10-26,0.00411646229104611,0.00273434024288617,0.00294403103018515,0.00360817073488679,0.00397566968566768,0.00566858151628643
2020-10-27,0.00407704991986422,0.00284955649965206,0.00291580010062476,0.00358604700389938,0.00392692668706013,0.00557363780146451
2020-10-28,0.00409054758509836,0.00315516915258136,0.00290811778918675,0.00363013343651994,0.00410796377549365,0.00567192916929022
2020-10-29,0.00403508929159261,0.00319343895438711,0.00283301422265925,0.00391387911699586,0.00434006640184814,0.00564855564857739
2020-10-30,0.00406121668201634,0.00321124273154301,0.00282970114742858,0.00390517589559083,0.00433979876227746,0.00567563229959976
2020-11-02,0.00405644049736239,0.00321507204616111,0.00280512645808799,0.00395765429514293,0.0042937989532079,0.00568948143602738
2020-11-03,0.00391505425495373,0.00321928065228127,0.00282220116179369,0.00402300710966873,0.00416285784882457,0.00558869814541307
2020-11-04,0.00391333853333939,0.00328298650574606,0.00274860843201891,0.00395910868356923,0.00412837918319906,0.00550203883937608
2020-11-05,0.00396364324330999,0.00347185163513224,0.00294901534786631,0.00397026277072134,0.00427637920295645,0.00562629582444623
2020-11-06,0.00391705741378229,0.0033501868643476,0.00298317783634962,0.00414920573317025,0.00441105523561592,0.00563438999521361
2020-11-09,0.00398823082064177,0.00331741945280287,0.00504183507206566,0.00509754621374075,0.00451021876614705,0.00562018070935256
2020-11-10,0.00399090475338888,0.00337949940216319,0.00505401277551976,0.00504364524674473,0.00447409201796811,0.00533661766228088
2020-11-12,0.00398041545136326,0.00345875001982285,0.00505384878828496,0.00501062849968755,0.00439443848732354,0.00551513910599631
2020-11-13,0.00394725100958276,0.00339999639949324,0.0051369968311456,0.00498567832244746,0.00439548360116849,0.00544636208301381
2020-11-16,0.00396377506433069,0.00328148852606054,0.00513733915392478,0.00498785816184674,0.00438440019716329,0.00543277856401616
2020-11-17,0.00399935287613772,0.00326518039236884,0.00516040689301654,0.00496042832609232,0.00431746977327068,0.00545582369248347
2020-11-18,0.00400555297760553,0.00330022725856717,0.00517076729974568,0.00486728081585012,0.00415617119704604,0.00546513903935567
2020-11-19,0.00409331187557843,0.00322349580807142,0.00518219504584301,0.00489277794801078,0.00417794313213057,0.00556576228978725
2020-11-20,0.00410837994801757,0.00320644547642593,0.00513546878670749,0.00488147278787736,0.00417541570658102,0.00559221860383982
2020-11-23,0.00419771074355244,0.00320963871616176,0.00527172942907153,0.00488662807800688,0.00420148056305108,0.00558702677408142
2020-11-24,0.003376698361574,0.00308622530926054,0.00527463278482737,0.00466303652377126,0.00414200216299572,0.00557100549368103
2020-11-25,0.00300851745978986,0.00300487076699879,0.00527948482398159,0.00461534486716862,0.00394347107665446,0.0055335844074699
2020-11-30,0.00292393713162331,0.00301114672756299,0.00522259661375678,0.00463632862106781,0.00397409179324101,0.00554699827856257
2020-12-01,0.00289605352504069,0.00322614482498486,0.00519110088544602,0.00473970804445631,0.00405219044621303,0.00530908720119444
2020-12-02,0.00283152090575853,0.00326292697914725,0.00519691658108752,0.00479585295017529,0.00410266815736005,0.00537220195397968
2020-12-03,0.00284992561993504,0.00325235919170828,0.00534720139449526,0.00477398385026043,0.00405880037803399,0.00562720318884683
2020-12-04,0.00285689529500863,0.00323219883708854,0.00539427726603747,0.00476669949097109,0.00405340624520864,0.00556634193659821
2020-12-07,0.00280056916968825,0.00321411642093378,0.00513230269829389,0.00474716450830894,0.00401877649870468,0.00533297590176397
2020-12-08,0.00261575814489951,0.00323675500802258,0.00510765032292364,0.00468388188012461,0.0039640311799084,0.00526299871944288
2020-12-09,0.00263929572254271,0.00319346025881808,0.00511373423472796,0.0046958440506,0.00400689968512974,0.00520081098545689
2020-12-10,0.00250037879108818,0.00318799770004949,0.00511124260818375,0.00468416712534083,0.00398968068839424,0.00540462717646059
2020-12-11,0.0025101726801723,0.00309222493212583,0.00511180272143666,0.0047256462940215,0.00399480643655095,0.00556518828082167
2020-12-14,0.00239040669719109,0.00273879840685328,0.00512065385470248,0.00468881441549495,0.00372492910679823,0.0057045898749212
2020-12-15,0.00238232474020367,0.00266828102869765,0.00511383184032262,0.00437489491765756,0.00331067826574188,0.00559128482639512
2020-12-16,0.00233850252776017,0.00263859179169416,0.00511102548715343,0.00438130553655185,0.00328098429852234,0.00562236483467648
2020-12-17,0.00234101489790095,0.00264528568405844,0.00513731484880506,0.00428459618982469,0.00338161889256099,0.00569485193022638
2020-12-18,0.0023533679819083,0.00262537977062243,0.00514014135661391,0.00410870545437672,0.00324598107671477,0.00568946610768923
2020-12-21,0.00230883490953008,0.00288261685140932,0.0051433075946749,0.00412009090430112,0.003260824819667,0.0060565975417435
2020-12-22,0.00193744748397517,0.0027157765372048,0.00500018644642952,0.00412366882884833,0.00328751497296343,0.00593646098701706
2020-12-23,0.0019261551065897,0.00272103244849365,0.00496342756895375,0.00384601643266111,0.00312489568087751,0.00627285227223353
2020-12-28,0.00181938207908567,0.00279016923419665,0.00291651566954771,0.00244099529143962,0.00281630431654734,0.00633521149107045
2020-12-29,0.00179640510812532,0.00270837009669153,0.00294613083017065,0.00264227829049631,0.00283155406922953,0.00626091450686837
2020-12-30,0.0018053124939571,0.00258544006505989,0.00294519538059802,0.00263538150628598,0.00283282118523324,0.00618563501677254
2020-12-31,0.00181157804130591,0.00259108339115132,0.00281423832269044,0.00266082447844344,0.00299739947312438,0.00620520530227094
2021-01-04,0.00247765755986722,0.00259594258799705,0.00281513815888218,0.0026940841837454,0.00299956203788168,0.0064354187224712
2021-01-05,0.00238615925260994,0.00260830345874065,0.00287972666034167,0.00271666692075182,0.0030259311406159,0.00645988586135017
2021-01-06,0.00239621367882333,0.00251238923342222,0.00295962470965389,0.00282049669767766,0.00303825097778819,0.00645549081342807
2021-01-07,0.00232814706440075,0.00262139438896492,0.00313823860992072,0.0028691657800912,0.0030324121947512,0.00638732698837294
2021-01-08,0.00227101177008781,0.00263203485362016,0.00313858940606102,0.00287354071843188,0.00305955004984267,0.00634081738643609
2021-01-11,0.00214617219942468,0.00267215455370728,0.00298209583621658,0.00312547293672437,0.00331852327724713,0.00641203438612747
2021-01-12,0.00217225829968584,0.00271423894018367,0.00296194542122739,0.00312563493966076,0.00327094070244768,0.00654955558718473
2021-01-13,0.00217134044761245,0.00263743935947352,0.0029542702300872,0.00309675220999023,0.00325937017832394,0.00654740893581797
2021-01-14,0.00218418503380227,0.00254281512099085,0.00298275458181723,0.0030608031797994,0.00322421334145818,0.00654416843804678
2021-01-15,0.00220050079673203,0.00224046424398101,0.00299587348778882,0.0029463950623252,0.00307995215273056,0.00665631343024515
2021-01-19,0.00219533320007657,0.00219404994358951,0.00298886739289078,0.00282304063536924,0.00299777562445317,0.00662249863418111
2021-01-21,0.00218334925068947,0.00224770211249466,0.00273064557329332,0.0026195972927229,0.0028714854707856,0.00643987101671123
2021-01-22,0.00227068831342849,0.0022508278218468,0.00265975218216274,0.00263860309188847,0.0029179154902779,0.00646158679278705
2021-01-25,0.00227064054508684,0.00224710129708167,0.0026486468656183,0.00269485055886626,0.00298550508399135,0.00617194787857814
2021-01-26,0.00229901215314752,0.00223571396725661,0.00264037164290726,0.00269243170207053,0.00295821841689098,0.00620758794393835
2021-01-27,0.00234879966929342,0.00227499491875912,0.00272731390098125,0.00268207800425993,0.00300459709553116,0.00623963381234081
2021-01-28,0.00250580068279153,0.00229227946452703,0.00275581181006255,0.00263954772237027,0.00296554612203219,0.00605612813938277
2021-01-29,0.00254990309320215,0.00229270663738462,0.00270482076733746,0.00261880123785016,0.00297011962784334,0.0058565077057634
2021-02-01,0.00281522462441707,0.00240554803058784,0.00274381355906413,0.00280985261963997,0.00308561754133321,0.00571011674440858
2021-02-02,0.00281684758544387,0.00242728350991539,0.0026488516015167,0.00281366841050899,0.00315754432520246,0.00555939722871848
2021-02-03,0.00282166462869057,0.00242028942493045,0.00264024738616767,0.00281345749611852,0.00314354344273953,0.00549106822442719
2021-02-04,0.00284304750506907,0.00242530390719885,0.00253050226251339,0.00284327580587038,0.00290827961807768,0.00530977427812259
2021-02-05,0.00283103427867531,0.00242931673177184,0.00251905602029732,0.00296317333690146,0.0030908662138153,0.00509976211647027
2021-02-08,0.00284535279933002,0.00203995038928206,0.00257896269715746,0.00297695966692289,0.00310116768208565,0.00464428679097162
2021-02-09,0.00285744475178314,0.0020095971288545,0.00278968183970661,0.00316612054214684,0.00315452232800771,0.00467476648900837
2021-02-10,0.00295653139361655,0.00200695179834329,0.00277917049229457,0.00326904652554379,0.00316249782724459,0.00423797283717264
2021-02-11,0.00295595871756312,0.00193035815885735,0.00273280383385232,0.00326901263477929,0.00314581192574687,0.00414593318040343
2021-02-12,0.00295625383015075,0.00190273710134905,0.00266056922067567,0.00300636838501226,0.00307903034232789,0.00409027084366307
2021-02-16,0.00295045695633388,0.00197565385351446,0.00303806504794771,0.00300695755559318,0.003045813328501,0.00397574090705011
2021-02-17,0.00294547129001468,0.00195794148488736,0.00302513424400032,0.00323729435143456,0.00310770076091159,0.00403071902039131
2021-02-18,0.00246751299300836,0.00198428088077178,0.00304741252587036,0.00318541086896716,0.00314130855547683,0.0039046493273999
2021-02-19,0.00262653541535718,0.0020003814843885,0.0028848479202642,0.00315581488596951,0.00321251972871222,0.00389941802273292
2021-02-22,0.00262717856998414,0.00199960055448998,0.00295149109826237,0.00312654281713348,0.00323318435693653,0.00388868178822427
2021-02-23,0.00259450963997861,0.00184150536126611,0.00279492292881662,0.00330822707200849,0.00322078415327027,0.00380477094430264
2021-02-24,0.00260433675638593,0.00182948287571302,0.00301515927616596,0.00343355595549164,0.00321867719256494,0.00379989506142377
2021-02-25,0.00260007792892607,0.00200698152881404,0.00302305141546041,0.00342319454431946,0.00324777041345707,0.00365150001392699
2021-02-26,0.00260520876858769,0.00355249360743024,0.0030704730217337,0.00358674881355747,0.00385283755094235,0.00408699024026339
2021-03-01,0.00260944517044658,0.003765007734793,0.00303432015321907,0.0036307352343562,0.00389136976554524,0.0040892231703325
2021-03-02,0.00260854139806681,0.00377609655867307,0.00297080777103871,0.00362294641204597,0.00391519197972098,0.00403805122192276
2021-03-03,0.00260247141833997,0.00393687392957719,0.00297217391621165,0.00365904465379256,0.00382316456773752,0.00379389597841119
2021-03-04,0.00260266839375212,0.00393237837853811,0.00311653878300612,0.00387662585095519,0.00381901029972469,0.00378948961953827
2021-03-05,0.00265459455827028,0.00407652357192105,0.00314973959374063,0.00388279331507406,0.00427501490132524,0.00440609451507588
2021-03-08,0.00270816865340793,0.0040843362380126,0.00326891321362197,0.00388299589395864,0.00430753846925369,0.00437554227698946
2021-03-09,0.00277252793627357,0.00422974212864562,0.0033485617067465,0.0041760190606661,0.00434021495686644,0.00445974753048144
2021-03-10,0.00273428252107985,0.00422148470701435,0.00334128134285099,0.00416827068962086,0.00434721215625112,0.00439935038036035
2021-03-11,0.0027103413438724,0.00422323301126363,0.00335030704421542,0.00451269634520776,0.00449875902028047,0.00445781534912806
2021-03-12,0.00255565276266243,0.00421079456733477,0.0033813057226403,0.00452772508337093,0.00449318241381596,0.00451721181156167
2021-03-15,0.00248636417975053,0.00421940495766809,0.00336889284820523,0.00453180481235733,0.00450524076401237,0.004597407845223
2021-03-16,0.00225064903191937,0.00415862369551503,0.00337764979112547,0.0044665433302603,0.00442185563278204,0.00453979720687014
2021-03-17,0.00222948112034174,0.00414506419557708,0.0033797384303906,0.00446033124488852,0.00437286056177486,0.00451657615706177
2021-03-18,0.00222806257949175,0.00414228722374434,0.00342984678475823,0.00446077812382906,0.00438756491305008,0.0045497265633329
2021-03-19,0.00221376741678481,0.00415665083155164,0.0034245445717349,0.00442604835806864,0.00432925997821791,0.00465616950061952
2021-03-22,0.00220651408357347,0.00415670400201503,0.00345637751381889,0.0045985788536223,0.00423433852342304,0.0046283790447729
2021-03-23,0.00213442984008134,0.00417476030890615,0.00341065756122186,0.00488109515012109,0.00431584443731523,0.00470000105226522
2021-03-24,0.00208957051513524,0.00417705255360186,0.00318362956976817,0.00467943291926276,0.00421816857274845,0.0047338766726469
2021-03-25,0.00207941413533246,0.00418584782255151,0.00319313007492842,0.00456293417674429,0.00423662686744131,0.00467084493210717
2021-03-26,0.00208579539538119,0.00417432594873365,0.00322159609357628,0.00456909685867195,0.00426577463247892,0.00476595645215638
2021-03-29,0.00220151753457747,0.00417525626672855,0.00322116487274916,0.00461037795347501,0.00426459763897815,0.00474342065288323
2021-03-30,0.00219946314757668,0.00448154837364533,0.00294909598783512,0.00464594300063085,0.00431723182890691,0.00474664148244623
2021-03-31,0.00229423391525031,0.00455369451197805,0.00296230465025488,0.00457021250958064,0.00426505925559118,0.0047765946151118
2021-04-01,0.00217373916202083,0.00455018983470197,0.00292888649389998,0.00454886922918955,0.00425005473025809,0.00456203020160316
2021-04-02,0.00193725866138256,0.00452838412755027,0.00289527186427076,0.00449256629175836,0.00411443170200037,0.00445404076828978
2021-04-05,0.00193682636800655,0.00453500451749567,0.00292767401503558,0.0047295774083048,0.00419042080037306,0.00454308201370318
2021-04-06,0.00212462417348048,0.00455145843446721,0.00301009265672187,0.00469340585594907,0.00427036209668458,0.00458526803767636
2021-04-07,0.00210146844077658,0.00497682309174426,0.00288817155625903,0.00475753155203577,0.00433026963211154,0.00470626772160159
2021-04-08,0.00210420543463605,0.00493358205468595,0.00300736564604345,0.00469921727403042,0.00409355223284471,0.00470476458064787
2021-04-09,0.00205373287903891,0.00401578463096389,0.00299494546814604,0.00457449947384357,0.00360325195542025,0.00427619309904624
2021-04-12,0.00204069644520025,0.00381808801763037,0.00303837941858313,0.00452244329811958,0.00357516738916984,0.00428015700377909
2021-04-13,0.00204875974693249,0.00381963771505411,0.0030887918679983,0.0045364845620826,0.00359152109679806,0.00426155178613235
2021-04-14,0.00209476161584644,0.00365573974991265,0.00313650617967161,0.00448167633849291,0.00364201640735398,0.00431439791669036
2021-04-15,0.0021107534757758,0.00371586190858096,0.00297566047540473,0.00420703354227154,0.00362326418034168,0.00429867717310686
2021-04-16,0.00198403639607942,0.00368285254447284,0.00277084560248861,0.00412551055509946,0.00301384999265423,0.00363629668657328
2021-04-19,0.00183684942945113,0.00377666252944417,0.00277174882339577,0.00404237542821314,0.00289470242465759,0.00413724253936586
2021-04-20,0.00177293914884211,0.00372363602228537,0.00273692468047981,0.00387969836333848,0.00286070066251181,0.0040439698382714
2021-04-21,0.00178562838076958,0.00371423639714683,0.00273673294071473,0.00386910120567084,0.00286819900527265,0.00404960210425116
2021-04-22,0.00175526271440396,0.00378553089610424,0.00273268228216663,0.00363264012868741,0.00264437079162992,0.00405400571305794
2021-04-23,0.00170437965330365,0.00382146107251443,0.00264693641751415,0.00358357579690415,0.00273912813595543,0.0039957767790575
2021-04-26,0.0017112184308786,0.00385620360521976,0.00263133068664639,0.00358161195926291,0.00267239827173241,0.00396766769583129
2021-04-27,0.0017021072546063,0.00388860528208583,0.00274581463118912,0.00356685376847376,0.00264137795414434,0.00395993963887574
2021-04-28,0.00170790404409607,0.00390777994279802,0.00275638057905029,0.00354667398788812,0.0026478835980053,0.00396096126981317
2021-04-29,0.00171138805459174,0.00408536338073774,0.00273530373613677,0.00356250105790078,0.00263929799225795,0.00393916092418367
2021-04-30,0.0017156577523741,0.00405421632353477,0.00280325054123555,0.00359138850628544,0.00292618532591636,0.00414985175513053
2021-05-03,0.0017156577523741,0.00408188887311675,0.00281965095819492,0.00336370244079695,0.00293644591180564,0.00426267012165992
2021-05-04,0.00169106374875419,0.00407639514126086,0.00284606385183373,0.00276349020155491,0.0028626408846059,0.00421518164043644
2021-05-05,0.00167421635991443,0.00407653018795223,0.00283348384797989,0.00267446208760869,0.00278100701714452,0.00411443169660068
2021-05-06,0.00154713938037427,0.00410628810309286,0.00278935029126806,0.00256139601254765,0.00267526664235088,0.0041460211141651
2021-05-07,0.00176253478164883,0.00422336994141828,0.00289810357057856,0.00297801408313196,0.0031199097213145,0.00432417400366253
2021-05-10,0.00153056111399167,0.00422924551328842,0.00289846740707061,0.00298458559076288,0.00308268441903374,0.00471822656206513
2021-05-11,0.00160254612432073,0.00384967563698095,0.00277840095950181,0.00290908493473785,0.00289453869415815,0.00460845790549434
2021-05-12,0.00179472930451837,0.0037810922136362,0.00320552871371311,0.00333960209749671,0.00333363054073782,0.00466956252944889
2021-05-13,0.00173656503169965,0.00375916500647847,0.00320688191211427,0.00334436151212286,0.0033281955024416,0.00471930423483416
2021-05-14,0.00175592564404393,0.00381012918150631,0.0032127749256078,0.00339129168554202,0.00343676675115873,0.00477356104942805
2021-05-17,0.00176053091214622,0.00380942158363399,0.00308762501571582,0.00326241078151185,0.00339201380436605,0.00467945922689599
2021-05-18,0.00164979886612637,0.00382722601018145,0.00307310874431171,0.00325512368259597,0.00340304921565916,0.00463472533470134
2021-05-19,0.00167480771050282,0.00314790760953442,0.00308824263918824,0.00320111805712366,0.00337706683337602,0.00443205852376389
2021-05-20,0.00163814017612545,0.0030941034186781,0.00301521494167046,0.00319077457367413,0.00337678660866016,0.00441093052422455
2021-05-21,0.00163413282160817,0.00307541166939617,0.00294829283528815,0.0031933541112342,0.00347703965756776,0.00443233981569781
2021-05-24,0.00167108468506278,0.00294108969359433,0.00293681692160361,0.00318586521517752,0.00349335537208031,0.00444359709883107
2021-05-25,0.00167391799392726,0.00283357916333708,0.00292356264523493,0.00318564965553163,0.0034817894018135,0.00446762885508155
2021-05-26,0.00170929812688012,0.00281869194144071,0.00290159933463104,0.0031576329961238,0.00350510590244296,0.00444166799140434
2021-05-27,0.00171085271660257,0.00278454808985816,0.00311535805496782,0.00316424230194006,0.00350487931668575,0.00445088404528922
2021-05-28,0.00173392203430511,0.00272179202822255,0.00311490222605145,0.00317271458906855,0.00350414592997062,0.00442940973371096
2021-06-01,0.00179080061615842,0.0027556599718565,0.00294906741151905,0.0031768236267592,0.00349916274103357,0.00402191378339371
2021-06-02,0.00178773929458305,0.00240732959406311,0.00295291194993767,0.00324443432489362,0.00353409607999496,0.00400369198312762
